流水号,标题,英文标题,摘要,关键词,特征词,作者,作者单位,学科分类号,出处,ISSN,国内代码,人名主题,内部代码,语种,基金,国省市名,参文数,更新日期,著者文摘,期刊名,出版年,卷,期,页码
"2010292044
","高碳酸血症和过度通气对七氟醚麻醉后恢复的影响
","
","目的:探讨高碳酸血症和过度通气对七氟烷麻醉患者苏醒时间的影响。方法:将30例择期手术患者随机分为正常通气和正常碳酸血症组(对照组)与过度通气和高碳酸血症组(观察组),每组各15例。麻醉维持用2%七氟烷。呼吸频率控制在8次/rain,调整潮气量使呼气末二氧化碳维持在33mmHg。手术结束时,关闭蒸发器同时增加氧气流量到10L/min。观察组患者的呼吸频率增加到167次/min,适当增加潮气量使每分钟通气量达到原来的两倍,在气管导管和呼吸的回路插入设备。呼气末二氧化碳平均值为(46.9±5.1)mmHg,避免使呼气末二氧化碳浓度超过55mmHg。对照组保持潮气量和呼吸频率不变,氧气流量增加到10L/min,可导致轻微的呼气末二氧化碳降低,平均值为(28.1±4.3)mmHg。从蒸发器关闭开始,记录患者第一次睁眼或者张开嘴的时间。结果:观察组患者睁开眼睛和张开嘴的时间分别为(5.6±1.8)min和(5.4±1.4)min,对照组分别为(11.9±2.5)min和(12.1±2.2)min,观察组患者睁开眼睛和张开嘴时间较对照组明显提前,两组差异具有统计学意义(P<0.05)。结论:高碳酸血症和过度通气能缩短七氟烷麻醉患者的苏醒时间。
","
","人类
","修晓光(1);杨雪梅(2);邓海峰(1);刘利君(1)
","(1)黑龙江省大庆市人民医院麻醉科,163316; (2)大庆市人民医院产科
","R563.4;R563.8;R614.1;R730.231.1
","中国现代药物应用;2010;(9):77-78
","1673-9523
","11-5581/R
","
","ZZ14
","
","
","黑龙江
","0
","20100730
","AA
","中国现代药物应用
","2010
","
","9
","77-78
"
"2010290598
","麝珠明目滴眼液治疗视疲劳临床观察
","
","视疲劳临床表现为近距离用眼不能持久、眼及眼眶周围疼痛、视物模糊、眼睛干涩、流泪,严重者头痛、恶心、眩晕等。随着使用计算机、电子游戏机及电视、监视器人群的增加,视疲劳的发生率越来越高。故积极开展和加强对该病症的防治研究具有十分重要的意义。麝珠明目滴眼液为抗白内障新药,多年来在临床上除应用于防治老年性初、中期白内障外,还发现该药具有良好的抗视疲劳作用。笔者采用区组随机、单盲、多中心、平行、阳性药物对照研究方法,对麝珠明目滴眼液治疗视疲劳进行了临床观察和客观评价,现报道如下。[第一段]
","视疲劳;麝珠明目滴眼液;肝肾阴虚
","对比研究;老年人;人类
","刘雅;吴烈;简立;康玮;毕红
","中国中医科学院广安门医院,北京 100053
","R276.7;*R276.774;R322.91;R778.15;R944.1;R988.1
","中国中医药信息杂志;2010;17(5):58-59
","1005-5304
","11-3519/R
","
","ZB9
","
","
","北京
","0
","20100730
","F
","中国中医药信息杂志
","2010
","17
","5
","58-59
"
"2010289233
","非霍奇金淋巴瘤转移性眼浸润放射治疗后视网膜色素上皮脱离1例
","Retinal pigment epithelial detachment post radiation therapy in metastatic ocular infiltration of non-Hodgkin's lymphoma: a case report
","患者,女,32岁,被诊断为纵隔未分化大细胞非霍奇金淋巴瘤,化疗后3a出现双眼悬浮物和右眼视力下降。眼科检查发现带有多发深在的左眼脉络膜病变的双侧全葡萄膜炎。眼窝电脑断层扫描显示两侧球后视神经部分加强和大块的视神经鞘。该患者接受眼窝受累区域放射治疗,累积剂量为30戈瑞。放射治疗8mo后,发展为黄斑部视网膜色素上皮脱离和右侧颞上和鼻下区眼底的深脉络膜视网膜变性。在脉络膜视网膜变性区边缘有玻璃体视网膜牵引迹象,从而路障激光在受累眼睛进行。双眼视力仍然6/6。视网膜色素上皮脱离可能是放射治疗非霍奇金淋巴瘤眼内转移时的并发症。至关重要的是提醒了眼科医生这个罕见的并发症。
","
","成年人;女(雌)性;人类
","Muzaliha Mohd Nor;Roslinah Muji;Zunaina Embong;Bakiah Shaharuddin;Shatriah Ismail
","马来西亚理科大学眼科,马来西亚吉兰丹
","R322.91;R733.4;R774.13
","国际眼科杂志;2010;10(4):623-626
","1672-5123
","61-1419/R
","
","M11
","
","
","马来西亚
","0
","20100715
","AA
","国际眼科杂志
","2010
","10
","4
","623-626
"
"2010276710
","1例全头皮撕脱伤全层皮肤回植术病人的护理
","Postoperative nursing care of one case with the whole scalp avulsion injury undergoing full-thickness skin replantation
","头皮撕脱伤多发生于女性,常见原因有机器暴力拉伤、动物咬伤、交通事故、砸伤等。而其中以机器暴力拉伤占多数,常因违反操作规程,长发被卷入传动皮带或齿轮,在高速运转的机器强力牵扯下,导致头皮全部或部分撕脱,多位于顶部,常合并耳郭、眉毛、眼睛的撕脱。我科于2008年10月成功为1例全头皮撕脱伤病人进行全层头皮原位回植术。经积极及时的抢救,[第一段]
","
","女(雌)性;人类
","虞瑰
","四川省医学科学院/四川省人民医院, 610072
","R322.91;R622.1;R64;R749.99
","护理研究;2010;(4A):936-937
","1009-6493
","14-1272/R
","
","S60
","
","
","四川
","0
","20100715
","F
","护理研究
","2010
","
","4A
","936-937
"
"2010273683
","儿童头颅CT扫描中选择听眉基线的应用价值
","
","目的:探讨听眉基线在儿童头颅cT扫描中的应用价值。材料与方法:儿童头颅检查患者120例,随机分成两组,分别采用听眉线、听眦线或听眶线定位扫描。结果:听眉基线法CT扫描眼球所占平均剂量长度乘积(DLP)的比例为0－0.8%,听眦线或听眶线法为17—25%。结论:EML做扫描基线时,明显减少了对眼睛的直接辐射,而且其标志醒目,定位准确,易于操作。
","
","儿童;人类
","李晓会;师莉芳;申富坤;吴晓琴;齐乃新;白芝兰
","西安交通大学医学院第二附属医院影像科, 710004
","R322.91;R323.1;R814.42
","现代医用影像学;2010;19(1):50-51
","1006-7035
","61-1289/R
","
","X08
","
","
","陕西
","0
","20100715
","AA
","现代医用影像学
","2010
","19
","1
","50-51
"
"2010265416
","1例甲型H1N1流感患儿的护理
","
","甲型H1N1流感主要经飞沫和气溶胶传播,从2009年3月底从墨西哥开始出现疫情,现在已经在全球蔓延。甲型H1N1流感的早期症状与普通人流感相似,包括发热、咳嗽、喉痛、身体疼痛、头痛、发冷和疲劳等,有些还会出现腹泻或呕吐、肌肉痛或疲倦、眼睛发红等。部分患者病情可迅速进展,继发严重肺炎、急性呼吸窘迫综合征、肺出血、胸腔积液、全血细胞减少、肾功能衰竭、败血症、休克及Reye综合征、[第一段]
","
","儿童;人类
","张晓慧
","河南省传染病医院(郑州市第六人民医院), 453003
","R276.1;R442.2;R725.117;R725.631;R725.746.2
","中国实用医药;2010;(7):173-174
","1673-7555
","11-5547/R
","
","ZG92
","
","
","河南
","0
","20100628
","F
","中国实用医药
","2010
","
","7
","173-174
"
"2010259329
","布朗医生日记——豌豆大的淋巴结
","
","那天上午我很忙,从9:00—12:00只有15分钟的空闲,这时Felicia在她丈夫Nigel的帮助下步态蹒跚地走着。透过候诊室的窗户我能看到他们。Felicia一只手扶着Nigel,另一只手抓着诊所的扶拦。很明显,她出现了共济失调,眼睛周围有瘀斑,前一天她摔伤了。Felicia是位患进行性糖尿病控制不良的病人。很清楚,这不是我能或容易处理的情况。我送他们去了急诊室做评估检查。[第一段]
","肾肿瘤;淋巴结
","人类
","Sandy J Brown;周淑新(译)
","中国石油中心医院,河北省廊坊市 065000
","R192.3;R282.71;R322.25;*R737
","中国全科医学;2010;13(10):1136
","1007-9572
","13-1222/R
","
","Z110
","
","
","河北
","0
","20100628
","F
","中国全科医学
","2010
","13
","10
","1136
"
"2010256871
","Kartagener综合征1例
","
","患者女,35岁,因鼻塞、流涕伴头痛1年于2009年8月入院。患者1年来自觉嗅觉减退、听力下降。追问既往病史发现,患者自出生至今反复出现咳嗽、咯痰、时有痰中带血及发热等肺部感染症状,抗感染治疗有效,但易复发。曾于19年前因右肺下叶不张行右肺下叶切除术。既往眼睛有近视病史。妊娠3次,自然流产1次,12年前行剖宫产术产下1子,体健无异常,7年前曾行宫外孕手术。[第一段]
","
","成年人;女(雌)性;人类;妊娠
","段汉忠;石洪金;路斯玮;史春海;李树华
","解放军沈阳军区总医院耳鼻咽喉科,沈阳 110016
","R322.35;R349.29;R44;R56;R76
","中华耳鼻咽喉头颈外科杂志;2010;45(2):166
","1673-0860
","11-5330/R
","
","Z50
","
","
","辽宁
","0
","20100615
","F
","中华耳鼻咽喉头颈外科杂志
","2010
","45
","2
","166
"
"2010255992
","邻苯二甲酸(2-乙基己基)酯孕期暴露对雌性子代大鼠性发育的影响
","Effects of in utero exposure to di (2-ethylhexyi) phthalate on sexual development in female offspring
","目的观察邻苯二甲酸(2-乙基己基)酯(DEHP)对雌性子鼠性发育的影响。方法妊娠12d(GD12)Wistar孕鼠,称重编号,用随机数字表法分为玉米油对照组和1、250、750、1000mg·kg^-1·d^-1DEHP染毒组,每组10只,GD12－17灌胃染毒。观察雌性子代大鼠出生后第14－17天(PND14－17)眼睛完全睁开时间;PND22处死计算脏器系数;PND30－38观察阴道完全开口时间(若PND30—38阴道未开口则持续观察至成年期),称量当日体重,并记录首次排卵时间。结果对照组和1、250、750、1000mg·kg^-1·d^-1DEHP染毒组子鼠眼睛完全睁开时间分别为(15.8±0.4)d、(16.3±0.6)d、(16.0±0.6)d、(15.9±0.6)d、(15.8±0.4)d,各组间比较差异无统计学意义(F=1.363,P=0.262)。750及1000mg·kg^-1·d^-1剂量组部分子鼠阴道永久未开口,未开口百分率分别为62.50%(15/24)、81.25%(26/32),与对照组比较,差异有统计学意义(X2值分别为84.92、132.79,P值均<0.01)。对照组和1、250、750、1000mg·kg^-1·d^-1DEHP染毒组雌性子鼠阴道开口时间分别为(32.7±1.3)d、(33.3±1.5)d、(32.2±1.5)d、(33.1±1.3)d、(33.3±1.2)d;阴道开口时体重分别为(91.56±6.65)g、(93.79±6.28)g、(92.98±8.48)g、(100.57±6.47)g、(103.83±8.24)g。协方差分析显示,修正体重后阴道开口时间各组间比较,差异有统计学意义(F=3.075,P<0.05),其中250mg·kg^-1·d^-1。组比对照组提前(t=-2.056,P<0.05);体重对阴道开口的影响有统计学意义(F=40.857,P<0.05)。结论GD12－17DEHP染毒可影响雌性子代大鼠阴道开口,引发阴道闭锁畸形,导致其性发育异常。
","二乙基己基邻苯二甲酸;母体胎儿间交换;大鼠,Wistar;性发育
","成年人;大鼠;动物;女(雌)性;人类;妊娠
","丁瑜;高宇;施蓉;周义军;田英
","上海交通大学医学院公共卫生学院环境卫生教研室, 200025
","R-332;R322.41;R322.65;R339.2;*R711.1;R916.4
","中华预防医学杂志;2010;44(2):150-153
","0253-9624
","11-2150/R
","
","Z86
","
","国家自然科学基金(30872086,30876086); 上海市教委基金(07ZZ31); 上海市科委研发基地项目(07dz22013); 上海市卫生局(08GWD11,08GWQ002)
","上海
","0
","20100615
","AA
","中华预防医学杂志
","2010
","44
","2
","150-153
"
"2010237399
","合成致死原理及其研究进展
","
","合成致死研究起源于果蝇。1922年Bridges首次观察到具有pd和Pdr双突变的果蝇不能存活。陆续报道的pd-pdr、fu-cv、K-pn-pn和Hnr3-ry6等系统均为影响果蝇眼睛颜色的基因。当时认为是“一种基因是另一种基因的‘特异增强物'或‘特异抑制物。[第一段]
","合成致死;原理;果蝇
","
","冯韵霖;李利民
","中国医学科学院基础医学研究所, 100005
","R384.2;R394.2;R453;R745.7;*R978.11
","中国医学创新;2010;7(6):193-194
","1674-4985
","11-5784/R
","
","XB11
","
","
","北京
","0
","20100530
","F
","中国医学创新
","2010
","7
","6
","193-194
"
"2010235850
","眼科的医疗安全隐患及防范措施
","
","眼睛疾病给患者带来莫大的心理忧患,在诊治过程中如果再次出现医疗不安全事件,对病人及其家属来说无疑是雪上加霜。如何从根本上维护眼科的医疗安全,降低眼科医疗事故发生率,是眼科医疗管理者及医护人员的职责所在。作者结合自己的多年来的临床实践,分析了影响眼科医疗安全的诸多不利因素,提出了加强眼科医疗安全的防范措施,将不安全因素减少到了最低限度。
","眼科医疗;安全隐患;防范措施
","人类
","李小龙
","上海市闸北区彭浦社区卫生服务中心,上海 200435
","*R19;R197.32;R4;R77
","中外医疗;2010;29(5):183
","1674-0742
","11-5625/R
","
","ZZ18
","
","
","上海
","0
","20100530
","AA
","中外医疗
","2010
","29
","5
","183
"
"2010229236
","儿童和青少年糖尿病患者的心理健康与护理
","
","糖尿病是一种慢性、代谢性疾病。由于胰岛素的绝对或相对缺乏,而引起体内血糖增高,长期高血糖可造成对心、肾、眼睛等重要器官的损害。目前尚无根治糖尿病办法,公认的治疗方法是口服降糖药和(或)补充外源性胰岛素,配合计划饮食、适当运动及家庭监测,把血糖控制到正常或接近正常的水平。但治疗中有一个极其重要环节不容忽视,[第一段]
","儿童与青少年;糖尿病;心理护理
","儿童;青少年;人类
","许顺江(1);闫宝勇(2)
","(1)河北医科大学第一医院/河北省脑老化与认知神经科学实验室,石家庄市050031; (2)河北医科大学第一医院/河北医科大学精神卫生研究所
","R16;R347.8;*R587.1;*R725.871;R977.15
","河北医药;2009;31(23):3289-3291
","1002-7386
","13-1090/R
","
","H06
","
","
","河北
","0
","20100515
","F
","河北医药
","2009
","31
","23
","3289-3291
"
"2010211713
","教学研究型医科大学药物分析实验课程的教学改革探索
","
","药学是一门实践性和综合性很强的学科,药物分析学是药学类专业教学计划中规定设置的一门主要专业课程,是药学科学研究的“眼睛”。药学科学研究白药物合成提取、药效毒理、成方制剂乃至临床研究等各个环节均离不开药物分析的技术支持。实验教学是高等药学教育的重要组成部分,是培养学生科学研究方法综合素质的主要手段。我校药学专业建设时间较短,药物分析实验教学课程设置还停留于传统的实验教学模式,以验证性实验为主,主要是把实验教学作为一种实验技能训练,难以达到现代高等药学教育的目标。[第一段]
","药物分析学;实验课程;改革
","人类
","余长柱;李俊;金涌;汤文建;张群林;陈纭
","安徽医科大学药学院,安徽合肥 230032
","R192;*R192.8;R192.9;R9;R927.1
","安徽医药;2010;(1):118-120
","1009-6469
","34-1229/R
","
","A051
","
","
","安徽
","0
","20100430
","F
","安徽医药
","2010
","
","1
","118-120
"
"2010210026
","人工泪液在治疗干眼症中的应用
","
","干眼症是指由于泪液的质或量异常,或泪液的动力学异常引起的泪膜不稳定及眼表面的损害,从而导致眼部不适等症状的一类疾病。该病发生较为普遍,任何年龄都可以发生干眼[1],我国干眼症有很高的发病率,而且还有继续增加的趋势。干眼症发病原因复杂,如全身性疾病、环境污染、配戴隐性眼镜、眼局部炎症反应、眼部手术、眼睑位置异常、服用某些药物、年龄增长及工作环境等都是其发病因素。目前,干眼症的治疗主要是人工泪液替代治疗[2]。人工泪液是指能够模仿人体正常泪液,对眼睛起到补充水分、滋润眼表面、营养眼表和视神经的泪液替代品。本文就人工泪液在替代治疗干眼症中的应用情况作一综述。[第一段]
","干眼症;人工泪液;海藻糖;黄精多糖
","
","喻理(综述)(1);易敬林(审校)(2)
","(1)南昌大学研究生院医学部2008级,南昌330006; (2)南昌大学医学院,南昌 330006
","R322.91;R349.29;R591.412;*R777.34;R944.1;R988.1
","江西医学院学报;2009;49(9):134-136
","1000-2294
","36-1029/R
","
","J15
","
","
","江西
","0
","20100430
","F
","江西医学院学报
","2009
","49
","9
","134-136
"
