流水号,标题,英文标题,摘要,关键词,特征词,作者,作者单位,学科分类号,出处,ISSN,国内代码,人名主题,内部代码,语种,基金,国省市名,参文数,更新日期,著者文摘,期刊名,出版年,卷,期,页码
"2015176337
","高压氧对肾上腺素诱导的内耳损伤大鼠听力及下丘脑-垂体-肾上腺轴激素水平的影响
","Effects of hyperbaric oxygen on the hearing of inner ear and the hormone levels of HPA axis in rats induced by adrenaline
","目的:观察高压氧暴露对肾上腺素导致的大鼠内耳损伤、听力下降的影响,以及相关激素的改变情况,评价高压氧治疗对听力及激素水平的影响。方法: 24只大鼠按数字表法随机分为3组:空白对照组、肾上腺素组、肾上腺素+高压氧组.肾上腺素组、肾上腺素+高压氧组连续5d经中耳注入肾上腺素引起听力下降,对照组使用生理盐水.给药结束后肾上腺素+高压氧组给予高压氧治疗,1次/d,连续3d,另2组自然恢复3d.通过听性脑干反应(auditory brainstem response,ABR)检测大鼠听阈变化.实验结束处死动物,检测血清激素水平。结果:中耳给予肾上腺素造成大鼠听阈升高,肾上腺素+高压氧组大鼠最终听阈[(26.01±7.95) dB]低于肾上腺素组[(39.69±8.26) dB],差异有统计学意义(P<0.05).对照组皮质醇水平最低,肾上腺素+高压氧组次之,肾上腺素组最高,3组之间比较差异均有统计学意义(P<0.05)。结论:高压氧治疗减轻肾上腺素造成的大鼠听力损害,皮质醇含量与听力损害程度密切相关.
","应激;糖皮质激素;高压氧;肾上腺素;听力损害
","大鼠;动物
","潘树义(1);杨晨(1);陈晓(2);孟祥恩(1);张良(1)
","(1)海军总医院全军高压氧治疗中心,北京100048; (2)解放军第一一三医院高压氧科
","R-332;R322.56;R459.6;R764.83;R977.1
","中华航海医学与高气压医学杂志;2014;(4):222-224
","1009-6906
","31-1847/R
","
","ZN7
","
","北京市科委首都特色临床研究项目(2111107067311048)
","北京
","0
","20150630
","AA
","中华航海医学与高气压医学杂志
","2014
","
","4
","222-224
"
"2015170511
","主题模式内容教学法在护理英语听力教学中的应用研究
","
","目的:探索将主题模式内容教学法应用于中等卫校护理英语听力教学的效果。方法:将酒泉卫生学校2011级普通护理专业的两个班级学生随机分为实验班和对照班,分别实施主题模式内容教学法与传统教学法,并对教学效果进行比较。结果:两班英语听力成绩有显著性差异(t=5.614,P< 0.05),且实验班学生词汇记忆能力、逻辑推理能力明显优于对照班(P<0.05)。结论:与传统教学法相比,主题模式内容教学法能有效激发学生的英语学习兴趣,提高学生的英语听力水平,适用于护理职业背景下的英语听力教学.
","主题模式内容教学法;护理英语;听力教学
","人类
","陈婷;曹利平;高晶
","酒泉卫生学校,甘肃酒泉 735000
","R-05;R-33;R2;R338.64
","卫生职业教育;2014;32(10):105-107
","1671-1246
","62-1167/R
","
","ZC4
","
","
","甘肃
","0
","20150630
","AA
","卫生职业教育
","2014
","32
","10
","105-107
"
"2015167994
","噪声习服对豚鼠耳蜗miRNA183表达的影响
","STUDY ON THE EXPRESSION CHARACTERISTIC OF MIRNA183 IN COCHLEA OF GUINEA PIGS BY SOUND CONDITIONING
","目的:探讨噪声习服对豚鼠耳蜗内miRNA183表达的影响,及其在习服保护作用中可能的作用机制。方法: 40只雄性豚鼠随机分为正常对照组(A组),噪声习服组(B组),噪声习服+强噪声暴露组(C组),单纯强噪声暴露组(D组),采用耳蜗基底膜铺片的方法测定各组毛细胞缺失率的变化,采用Real-time PCR方法检测各组豚鼠耳蜗中miRNA183的表达水平。结果:耳蜗基底膜铺片显示,B组耳蜗毛细胞缺失率与A组差异无统计学意义,C组与D组相比基底膜毛细胞缺失显著减少(P<0.05);Real-time PCR结果显示,B组miRNA183相对表达量较A组升高(98.1±4.79)%(P<0.05),D组miRNA183表达量较A组下降达(77.4±3.97)%,D组miRNA183相对表达量较C组下降(71.4±1.57)%(P<0.05)。结论:无损伤的中等强度习服声可诱导耳蜗中miRNA183的表达,并减少其后强噪声暴露引起的miRNA水平下调及毛细胞缺失,从而产生听力保护作用。习服过程所产生的听力保护可能与miRNA183水平升高有关。
","噪声习服;耳蜗毛细胞;miRNA183;豚鼠
","豚鼠;男(雄)性
","张刘洋(1);吴铭权(1);翟所强(2);崔博(1);佘晓俊(1);兰兰(2)
","(1)军事医学科学院卫生学环境医学研究所,天津市300050; (2)解放军总医院耳鼻咽喉研究所
","R-332;R322.922;R322.923;R446.9;*R764.433
","中国煤炭工业医学杂志;2014;17(4):621-624
","1007-9564
","13-1221/R
","
","Z111
","
","
","天津
","0
","20150630
","AA
","中国煤炭工业医学杂志
","2014
","17
","4
","621-624
"
"2015161109
","通窍活血方联合前列地尔注射液治疗突发性耳聋临床研究
","Clinical study of Orifice-unoblocking and blood-promoting Decoction and alprostadil injection combined treatment of sudden deafness
","目的:观察通窍活血方联合前列地尔注射液治疗突发性耳聋的临床疗效。方法:将103例突发性耳聋患者采用随机数字表法分为观察组52例和对照组51例,对照组采用前列地尔注射液,观察组在对照组基础上给予通窍活血方治疗,两组均治疗30天,观察两组疗效及相关指标。结果:观察组总有效率为81.35%,对照组总有效率为61.53%,两组总有效率比较具有显著性差异(χ^2=4.45,P<0.05)。两组空气传导听阈值、C-反应蛋白水平及耳鸣致残量表(tinnitus handicap inventory,THI)评分均较治疗前明显下降(P<0.05),观察组较对照组下降更为显著(P<0.05)。结论:通窍活血方联合前列地尔注射液治疗突发性耳聋能够提高听力,改善耳鸣症状,疗效显著。
","通窍活血方;前列地尔注射液;突发性耳聋
","人类
","孙继周(1);屈勇(2);朱颜(2)
","(1)西电集团医院耳鼻喉科,西安710077; (2)西电集团医院中医科,西安 710077
","R242;*R246.81;R287;R344.7;R764.45;R977.6
","环球中医药;2014;7(10):758-761
","1674-1749
","11-5652/R
","
","H38
","
","
","陕西
","0
","20150630
","AA
","环球中医药
","2014
","7
","10
","758-761
"
"2015157520
","针刺颈段夹脊穴治疗突发性耳聋31例临床观察
","Clinical Observation of 31 cases of Sudden Hearing Loss Treated with Acupuncture at Cervical Jiaji points
","目的:观察针刺颈段夹脊穴治疗突发性耳聋的临床疗效。方法:选取突发性耳聋患者61例,随机分为治疗组31例和对照组30例。观察两组患者治疗前后听力改变和椎动脉(VA)、基底动脉(BA)、小脑后下动脉(PICA)平均血流速度的变化。结果:治疗组痊愈10例,显效11例,有效4例,无效6例,总有效率为80.6%。对照组痊愈3例,显效7例,有效11例,无效9例,总有效率70%。两组相比,治疗组疗效优于对照组疗效(P<0.05)。治疗后两组间VA、BA、PICA血流速度比较,对照组血流速度均高于治疗组(P<0.05),治疗组疗效优于对照组。结论:针刺颈段夹脊穴治疗突发性耳聋临床疗效显著,值得临床推广应用。
","突发性耳聋;颈段夹脊穴;针刺
","人类
","李种泰
","延边大学附属医院针灸科,吉林延吉 133000
","R-33;R322.81;R323.1;*R764.437
","中国民族民间医药杂志;2014;23(21):47-48
","1007-8517
","53-1102/R
","
","Z90
","
","
","吉林
","0
","20150630
","AA
","中国民族民间医药杂志
","2014
","23
","21
","47-48
"
"2015130926
","同期单双耳行鼓膜成形术临床疗效对比分析
","Efficacy comparison between unilateral myringoplasty and bilateral myringoplasty
","目的:分析对比同期双耳与单耳行鼓膜成形术临床特点及治疗效果。方法:选取2010年1月-2012年1月65例耳聋患者,随机分为观察组A(双耳)30例和观察组B(单耳)35例,观察分析两组的临床特点,比较两组的治疗效果。结果:两组患者的年龄、高脂血症的患病率比较不存在明显差异(P>0.05),无统计学意义。两组术后在手术有效率和听力增益方面均无明显差异(均P>0.05)。结论:在告知患者的前提下,同期行双耳鼓膜成形术是可行的。
","鼓膜成形术;单耳;双耳;疗效对比
","人类
","姚行齐;孙艺;罗燕云;张钊
","广州军区武汉总医院耳外科及头颈外科,湖北武汉 430070
","R322.92;R589.2;R764.43;R764.92
","安徽医药;2014;18(12):2333-2334
","1009-6469
","34-1229/R
","
","A051
","
","
","湖北
","0
","20150525
","AA
","安徽医药
","2014
","18
","12
","2333-2334
"
"2015125595
","鼠神经生长因子对丁胺卡那霉素耳毒性的保护作用
","Protective Effect of Mouse Nerve Growth Factor on Amikacin-Induced Ototoxicity
","目的:探讨鼠神经生长因子(nerve growth factor ,NGF)对丁胺卡那霉素(amikacin ,AK)致豚鼠听力损伤的保护作用。方法:45只豚鼠随机分为对照组、中毒组、治疗组三组,每组15只。对照组不予药物处理;中毒组腹腔注射AK400 mg·kg -1·d-1,连续10天;治疗组同法注射AK的同时肌肉注射NGF 1500 AU·kg -1·d-1,连续14天。各组于给药前1天、给药结束后第10、20天分别行ABR测试,最后一次测试结束后处死所有豚鼠并取出听泡,行基底膜硝酸银染色铺片,观察耳蜗毛细胞形态结构的变化及毛细胞缺失率。结果:给药前三组豚鼠ABR反应阈差异无统计学意义(P>0.05),给药结束后第10、20天中毒组ABR阈值均高于治疗组及对照组(P<0.05),治疗组ABR阈值高于对照组(P<0.05)。耳蜗基底膜硝酸银染色铺片显示对照组耳蜗基底膜内毛细胞(IHC)、外毛细胞(OHC)排列整齐、偶有缺失;中毒组OHC广泛缺失;治疗组毛细胞损伤相对较轻,毛细胞缺失率较中毒组低(P<0.05)。结论:鼠神经生长因子对丁胺卡那霉素所致听损伤有保护作用。
","神经生长因子;丁胺卡那霉素;耳毒性;毛细胞
","动物;豚鼠
","蔡琴芳;蒋立新
","暨南大学附属第一医院耳鼻咽喉-头颈外科,广州 510630
","R-332;R322.92;R341;R349.32;R452;*R764.5;R977.6;R978.12
","听力学及言语疾病杂志;2014;22(5):507-509
","1006-7299
","42-1391/R
","
","T07
","
","
","广东
","0
","20150525
","AA
","听力学及言语疾病杂志
","2014
","22
","5
","507-509
"
"2015125588
","综合疗法治疗突发性聋的疗效观察
","
","目的:探讨综合疗法治疗突发性聋的疗效。方法:将82例突发性聋患者随机分为对照组(40例,42耳)和治疗组(42例45耳)。对照组采用舒血宁、地塞米松及B族维生素、三磷酸腺苷、辅酶A等药物治疗,治疗组在与对照组使用相同药物的基础上加用巴曲酶综合治疗。对两组患者治疗前后进行纯音听阈测试,观察两组患者的听力改善情况。结果:治疗组45耳中痊愈20耳,显效18耳,有效5耳,无效2耳,总有效率95.56%(43/45);对照组42耳中痊愈11耳,显效14耳,有效9耳,无效8耳,总有效率80.95%(34/42),治疗组总有效率高于对照组(P<0.05)。结论:采用舒血宁、地塞米松及巴曲酶综合治疗突发性聋能明显提高疗效。
","突发性聋;舒血宁;巴曲酶;地塞米松
","人类
","王汝玉
","浙江省嵊泗县人民医院耳鼻咽喉科,嵊泗 202450
","R322.92;R345.63;*R764.43;R764.437;R973.2;R977.11;R977.3;R986;R996.3
","听力学及言语疾病杂志;2014;22(5):529-530
","1006-7299
","42-1391/R
","
","T07
","
","
","浙江
","0
","20150525
","AA
","听力学及言语疾病杂志
","2014
","22
","5
","529-530
"
"2015121422
","利用艾氟隆自制贴补器对早期外伤性鼓膜穿孔贴补治疗的临床观察
","
","目的:探讨利用艾氟隆自制贴补器对早期外伤性鼓膜穿孔贴补治疗的临床疗效及临床价值。方法:选择2009年－2013年我院收治的外伤性鼓膜穿孔患者118例,随机分为治疗组和对照组,治疗组65例(耳)采用早期耳内镜下艾氟隆贴补治疗,对照组53例(耳)行保守治疗,比较2组患者鼓膜穿孔愈合情况及听力提高程度。结果:治疗组治愈率、语频气导听阈平均提高值与对照组比较差异有显著性。结论:自制艾氟隆贴补器对治疗早期外伤性鼓膜穿孔效果满意,社会效益高,值得推广。
","艾氟隆;贴补法;外伤性;早期鼓膜穿孔
","人类
","戴复;柳娴;朱立新
","上海市嘉定区安亭医院耳鼻咽喉科,上海 201805
","R282.71;R318.08;R322.92;*R764.29
","中国伤残医学;2014;22(21):38-39
","1673-6567
","11-5516/R
","
","SE5
","
","嘉定区青年课题基金项目(项目编号:KYXM2011-12-3)
","上海
","0
","20150525
","AA
","中国伤残医学
","2014
","22
","21
","38-39
"
"2015118075
","耳后注射甲强龙治疗难治性突发性聋疗效分析
","Efficacy of Postauricular Methylprednisolone Injection for Refractory Sudden Hearing Loss
","目的:探讨耳后注射甲强龙对难治性突发性聋的治疗效果。方法:45例经全身糖皮质激素治疗后未痊愈的全部频率下降的突发性聋患者,随机分为两组:对照组(23例)仅给予降低纤维蛋白原、改善微循环及营养神经等常规治疗,耳后组(22例)在此治疗基础上给予耳后注射甲泼尼龙琥珀酸钠20mg,隔日1次,共3次。结果:给药后两周:耳后组及对照组总有效率分比为50%(11/22),30.4%(7/23);显效率分别为22.7%(5/22),0。耳后组气导平均听阈提高20.01±14.11dB,对照组提高10.47±8.53dB,两组之间有显著差异(P=0.0087);耳后组低频(250Hz,500Hz)气导平均听阈提高更显著,分别提高24.09±16.95dB;25.23±18.29dB;而对照组低频(250Hz,500Hz)分别提高10.43±9.87dB;11.52±9.46dB;两组之间有显著差异(P=0.0018,P=0.0027)。结论:耳后注射甲强龙治疗难治性突发性聋,疗效显著,且对低频听力提高的效果更佳。
","耳后注射;突发性聋;甲强龙
","人类
","静媛媛;余力生;马鑫;邵森垚;郑宏伟
","北京大学人民医院,北京 100044
","R25;R322.92;*R764.437;R977.11
","中华耳科学杂志;2014;12(3):452-454
","1672-2922
","11-4882/R
","
","ZH69
","
","首发基金联合攻关项目《耳后给药与鼓室给药的临床疗效及作用途径的对照研究》(20091015)
","北京
","0
","20150525
","AA
","中华耳科学杂志
","2014
","12
","3
","452-454
"
"2015118063
","低频强噪声对大鼠听力的影响及内耳Caspase-3的表达
","Effects of High Level Low Frequency Noise on Hearing and Expression of Caspase-3 in Rats
","目的:观察高强度低频噪声对听力及内耳细胞凋亡的影响。方法:52只大鼠随机分为正常对照组(Pr)13只和暴露组39只,暴露组包括即刻组(E0组)、3天组(E3组)和7天组(E7组)各13只,经强度为150dB中心频率在500Hz的稳态噪声持续暴露10分钟,分别于即刻、震后3天、7天,作脑干诱发电位检测,检测后处死动物,取材制作耳蜗石蜡切片行免疫组化观察。结果:经150dB强噪声暴露后即刻,大鼠ABR阈值显著升高,3天组轻度恢复,7天组未进一步改善。暴露后各时间点ABR阈值较暴露前明显增高(P<0.01),E0组与E3组、E7组之间有统计学差异(P<0.05),E3组与E7组之间无统计学意义(P>0.05)。免疫组化结果低频强声暴露后各组耳蜗Corti器、螺旋神经节细胞、血管纹和螺旋韧带均可见Caspase-3染色程度不同的阳性表达,对照组无明湿表达,实验暴露组各时间点平均光密度值与对照组之间有统计学差异(P<0.01),E0组与E3组、E7组之间有统计学差异(P<0.05),E3组与E7组之间有统计学差异(P<0.05)。结论:高强度的低频噪声能够造成听力明显损伤,但可部分恢复,Caspase-3介导的内耳细胞凋亡可能在噪声性耳聋的发病机制中起重要作用。
","低频噪声;耳蜗;大鼠;凋亡;Caspase-3
","大鼠;动物
","尹志利(1);吴玮(1);王刚(2);王鸿南(2);韩浩伦(2);李保卫(2);周丽斌(2);余萌(2);屈昌北(2);张建中(3);吴继华(3);曾新吾(4);龚昌超(4);田章福(4);柳珑(4)
","(1)安徽医科大学/解放军三零六临床学院耳鼻咽喉-头颈外科,北京100101; (2)解放军第306医院耳鼻咽喉-头颈外科,北京100101; (3)解放军第306医院病理科,北京100101; (4)国防科技大学光电科学与工程学院,长沙 410073
","R-332;R126.9;R322.923;R339.16;R345.79;*R852.24;R977.3
","中华耳科学杂志;2014;12(3):503-506
","1672-2922
","11-4882/R
","
","ZH69
","
","
","北京
","0
","20150525
","AA
","中华耳科学杂志
","2014
","12
","3
","503-506
"
"2015109275
","优化健康教育提升新生儿听力筛查的研究
","Study on improvement of neonatal hearing screening by optimized health education
","目的:探讨健康教育对提升新生儿听力筛查的临床效果。方法:随机选取600例新生儿作为观察组,实施优化健康教育,另外选取600例新生儿作为对照组,比较两组新生儿听力筛查指标。结果:观察组新生儿初筛率达到97.8%、复筛率达到97.0%,对假阳性的理解率达到97.3%,健康教育达标率达到95.5%。对照组新生儿初筛率为86.2%,复筛率为70.3%,对假阳性的理解率达79.8%,健康教育达标率达到74.3%。观察组新生儿筛查状况明显好于对照组(P<0.05)。结论:健康教育可以明显改善新生儿听力筛查率,从根本上提升新生儿听力筛查工作效益。
","新生儿;听力筛查;健康教育
","人类;婴儿, 新生
","陈彤;张庆华
","湖北省武汉市中心医院妇产科, 430014
","R193;R195.1;R395.9;*R722.1
","中国妇幼保健;2014;29(29):4724-4725
","1001-4411
","22-1127/R
","
","ZA9
","
","
","湖北
","0
","20150525
","AA
","中国妇幼保健
","2014
","29
","29
","4724-4725
"
